val_year,val_mth,pol_id,prod_code,red,group,elap_mth,elap_mth_pol,age_1,term,sex_1,frac_pol,pr_curr,pr_init,pr_acc,pr_freq,pr_inc_pct,pr_inc_ind,pr_term,pct_sa_acc,basis_ps,bon_curr,bon_pct,lin_sa_dth,lin_sa_dth_ind,lin_sa_mat,lin_sa_mat_ind,lin_pr,lex_pr,com1,com2,com3,com4,com5,com6,com7,com8,com9,com10,res_db,res_nt_db,sa_dth,sa_mat,sa_mat_riders,table_res,pct_res,table_res_nt,pct_res_nt,ind_table,ind_table_nt,sa_inc_ind,sa_inc_pct,surr_type,surr_penalty,it,it_nt,it_rop,db_type_t,sa_dth_inc_ind,sa_dth_inc_pct,age_shift_res,inc_term_yr,val_int_loan,pr_init_original,rop_type_t,modal_load,inc_at_mat,ind_matching,it_matching,fund_name,portfolio,prod_code_scr,sa_dth_original,flag_wl_int2,int2,term_int2,bonus_type,year_birth1,table_tariff,edad_derechos,cohort_base,policies_curr
2019,12,BGVN000403_80000006,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,493,276,F,1,80.96770477,80.96770477,0,0,0,C,276,0,2,1.128499985,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,79.36520386,79.36520386,0,79.86000061,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,80.96770477,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVO000676_80000005,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-6,0,504,276,F,1,186.5166473,186.5166473,0,0,0,C,276,0,2,2.086499929,0.899999976,0,1,0,3,0.015,0,0,0,0,0,0,0,0,0,0,0,186.5516968,186.5516968,0,187.9799957,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,186.5166473,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVN000403_80000005,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,507,264,F,1,98.11989594,98.11989594,0,0,0,C,264,0,2,1.367599964,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,96.17570496,96.17570496,0,96.68000031,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,22,0,98.11989594,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVO000676_80000004,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-6,0,504,276,M,1,248.4737244,248.4737244,0,0,0,C,276,0,2,2.779500008,0.899999976,0,1,0,3,0.015,0,0,0,0,0,0,0,0,0,0,0,248.5178528,248.5178528,0,250.4199982,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,248.4737244,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVN000403_80000004,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,454,312,F,1,31.9813385,31.9813385,0,0,0,C,312,0,2,0.445800006,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,31.35023689,31.35023689,0,31.63999939,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,26,0,31.9813385,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1982,NA,0,317-2020,1
2019,12,BGVN000380_80000004,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-1,0,715,60,M,1,578.0339966,578.0339966,0,0,0,C,60,0,2,10.86639977,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,565.1557007,565.1557007,0,559.5200195,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,5,0,578.0339966,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1960,NA,0,317-2020,1
2019,12,BGVN000403_80000008,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,485,288,F,1,45.52738953,45.52738953,0,0,0,C,288,0,2,0.634500027,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,44.62728119,44.62728119,0,44.95000076,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,45.52738953,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVP000120_190000044,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,568,204,M,1,74.84349823,74.84349823,0,0,0,C,204,0,2,1.070299983,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,73.34585571,73.34585571,0,73.23000336,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,17,0,74.84349823,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1972,NA,0,317-2020,1
2019,12,BGVS000188_30000008,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-1,0,719,84,M,1,9.453526497,9.453526497,0,0,0,C,84,0,2,0.181700006,0.899999976,0,1,0,3,0.015,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,9.370209694,9.370209694,0,9.289999962,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,7,0,9.453526497,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1960,NA,0,317-2020,1
2019,12,BGVS000188_30000007,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-1,0,768,36,M,1,15.33364105,15.33364105,0,0,0,C,36,0,2,0.29370001,0.899999976,0,1,0,3,0.015,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,15.15379333,15.15379333,0,15.02000046,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,3,0,15.33364105,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1956,NA,0,317-2020,1
2019,12,BGVP000120_190000070,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,499,276,M,1,74.81706238,74.81706238,0,0,0,C,276,0,2,1.07009995,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,73.33453369,73.33453369,0,73.63999939,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,74.81706238,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVP000120_190000071,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,656,120,M,1,71.69169617,71.69169617,0,0,0,C,120,0,2,1.024600029,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,70.21935272,70.21935272,0,69.66999817,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,10,0,71.69169617,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1965,NA,0,317-2020,1
2019,12,BGVP000120_190000072,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,459,324,M,1,42.52741623,42.52741623,0,0,0,C,324,0,2,0.608200014,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,41.6882782,41.6882782,0,42.04000092,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,27,0,42.52741623,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1982,NA,0,317-2020,1
2019,12,BGVP000120_190000073,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,569,204,M,1,310.3506165,310.3506165,0,0,0,C,204,0,2,4.438399792,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,304.1404114,304.1404114,0,303.6600037,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,17,0,310.3506165,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1972,NA,0,317-2020,1
2019,12,BGVP000120_190000074,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,492,288,M,1,80.57254028,80.57254028,0,0,0,C,288,0,2,1.152400017,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,78.97785187,78.97785187,0,79.38999939,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,80.57254028,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVP000120_190000075,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,486,288,M,1,93.47766876,93.47766876,0,0,0,C,288,0,2,1.337000012,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,91.6279068,91.6279068,0,92.12999725,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,93.47766876,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVN000403_80000049,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,492,276,F,1,71.94425964,71.94425964,0,0,0,C,276,0,2,1.002799988,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,70.5203476,70.5203476,0,70.95999908,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,71.94425964,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVN000403_80000048,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,419,360,M,1,104.0419998,104.0419998,0,0,0,C,360,0,2,1.450299978,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,101.9931335,101.9931335,0,103.1900024,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,30,0,104.0419998,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1985,NA,0,317-2020,1
2019,12,BGVN000403_80000047,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,491,288,F,1,220.9681396,220.9681396,0,0,0,C,288,0,2,3.079999924,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,216.5991211,216.5991211,0,218.1499939,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,220.9681396,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVP000120_200000001,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,457,336,M,1,45.72584915,45.72584915,0,0,0,C,336,0,2,0.654100001,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,44.82423401,44.82423401,0,45.24000168,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,45.72584915,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1982,NA,0,317-2020,1
2019,12,BGVP000120_200000002,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,625,168,M,1,187.8093414,187.8093414,0,0,0,C,168,0,2,2.685300112,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,184.0175781,184.0175781,0,183.1199951,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,14,0,187.8093414,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1968,NA,0,317-2020,1
2019,12,BGVP000120_200000003,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,465,324,M,1,48.02283478,48.02283478,0,0,0,C,324,0,2,0.68690002,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,47.0751152,47.0751152,0,47.45999908,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,27,0,48.02283478,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1981,NA,0,317-2020,1
2019,12,BGVP000120_200000004,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,566,228,M,1,116.6207657,116.6207657,0,0,0,C,228,0,2,1.667899966,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,114.2950745,114.2950745,0,114.2699966,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,19,0,116.6207657,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1973,NA,0,317-2020,1
2019,12,BGVP000120_200000005,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,617,168,M,1,187.6723938,187.6723938,0,0,0,C,168,0,2,2.683399916,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,183.8850708,183.8850708,0,183.0399933,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,14,0,187.6723938,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1968,NA,0,317-2020,1
2019,12,BGVP000120_200000006,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,527,264,M,1,77.60506439,77.60506439,0,0,0,C,264,0,2,1.110000014,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,76.064888,76.064888,0,76.27999878,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,22,0,77.60506439,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1976,NA,0,317-2020,1
2019,12,BGVP000120_200000007,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,591,204,M,1,137.5244293,137.5244293,0,0,0,C,204,0,2,1.966699958,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,134.770462,134.770462,0,134.4799957,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,17,0,137.5244293,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1971,NA,0,317-2020,1
2019,12,BGVP000120_200000008,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,519,276,M,1,104.0572662,104.0572662,0,0,0,C,276,0,2,1.488399982,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,101.9948425,101.9948425,0,102.3899994,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,104.0572662,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1977,NA,0,317-2020,1
2019,12,BGVP000120_200000009,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,571,216,F,1,132.3652039,132.3652039,0,0,0,C,216,0,2,1.893000007,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,129.7268982,129.7268982,0,129.8800049,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,18,0,132.3652039,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1972,NA,0,317-2020,1
2019,12,BGVT000097_20000001,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-3,0,794,12,F,1,490.6185303,490.6185303,0,0,0,C,12,0,2,7.81580019,0.899999976,0,1,0,3,0.015,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,481.140625,481.140625,0,480,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,1,0,490.6185303,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1954,NA,0,317-2020,1
2019,12,BGVP000120_190000069,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,526,252,M,1,72.52205658,72.52205658,0,0,0,C,252,0,2,1.037299991,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,71.08104706,71.08104706,0,71.23000336,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,21,0,72.52205658,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1976,NA,0,317-2020,1
2019,12,BGVP000120_190000068,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,638,144,M,1,63.28609085,63.28609085,0,0,0,C,144,0,2,0.904600024,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,61.99945068,61.99945068,0,61.61000061,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,12,0,63.28609085,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1967,NA,0,317-2020,1
2019,12,BGVP000120_190000067,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,538,240,F,1,30.9476757,30.9476757,0,0,0,C,240,0,2,0.442600012,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,30.33291626,30.33291626,0,30.43000031,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,20,0,30.9476757,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1975,NA,0,317-2020,1
2019,12,BGVP000120_190000066,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,580,192,M,1,77.82324982,77.82324982,0,0,0,C,192,0,2,1.112900019,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,76.2622757,76.2622757,0,76.06999969,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,16,0,77.82324982,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1971,NA,0,317-2020,1
2019,12,BGVP000120_190000046,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,578,204,M,1,169.7570496,169.7570496,0,0,0,C,204,0,2,2.427599907,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,166.3589325,166.3589325,0,166.0500031,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,17,0,169.7570496,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1972,NA,0,317-2020,1
2019,12,BGVP000120_190000047,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,441,336,M,1,38.90366364,38.90366364,0,0,0,C,336,0,2,0.556400001,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,38.13668442,38.13668442,0,38.5,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,38.90366364,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1983,NA,0,317-2020,1
2019,12,BGVP000120_190000048,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,585,192,M,1,76.29997253,76.29997253,0,0,0,C,192,0,2,1.090999961,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,74.76895905,74.76895905,0,74.55999756,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,16,0,76.29997253,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1971,NA,0,317-2020,1
